rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
807,Bandung Institute of Technology (ITB),19757,0.14,0.01,35.77,19.0,11.1,1.9,84.4,28.0,2017,0.38,0.2,0.11,0.02,0.84,0.28,0.01,0.02,0.01
808,University of Belgrade,99335,0.25,0.04,35.75,17.4,12.5,20.7,36.7,32.2,2017,0.38,0.18,0.13,0.21,0.37,0.32,0.07,0.04,0.05
809,University of Bucharest,31305,0.24,0.02,35.74,22.3,7.4,9.4,32.2,25.5,2017,0.38,0.23,0.07,0.09,0.32,0.26,0.02,0.04,0.02
810,Cairo University,256470,0.46,0.02,35.72,18.2,11.8,15.8,33.4,30.6,2017,0.38,0.19,0.12,0.16,0.33,0.31,0.18,0.08,0.02
811,Central South University,55100,0.17,0.01,35.71,23.7,11.3,18.5,48.7,14.6,2017,0.38,0.25,0.11,0.18,0.49,0.15,0.04,0.03,0.01
812,University of Cergy-Pontoise,17165,0.09,0.14,35.69,18.9,7.5,16.8,34.8,55.8,2017,0.38,0.2,0.08,0.17,0.35,0.56,0.01,0.02,0.17
813,Chiba Institute of Technology,9644,0.34,0.01,35.68,13.5,9.6,8.9,34.5,15.0,2017,0.38,0.14,0.1,0.09,0.34,0.15,0.01,0.06,0.01
814,China University of Mining and Technology,43024,0.19,0.01,35.66,19.2,14.4,11.3,65.4,13.4,2017,0.38,0.2,0.15,0.11,0.65,0.13,0.03,0.03,0.01
815,Chongqing University,46461,0.16,0.03,35.65,18.0,17.5,14.4,65.4,18.4,2017,0.38,0.19,0.18,0.14,0.65,0.18,0.03,0.03,0.04
816,Chungnam National University,22433,0.22,0.03,35.63,23.6,9.2,13.0,48.5,20.5,2017,0.38,0.25,0.09,0.13,0.48,0.21,0.02,0.04,0.04
817,Chuo University,26908,0.39,0.03,35.62,23.3,8.5,18.6,34.4,20.0,2017,0.37,0.24,0.09,0.19,0.34,0.2,0.02,0.07,0.04
818,Cochin University of Science and Technology,7615,0.32,0.0,35.61,25.9,12.8,4.4,32.1,14.8,2017,0.37,0.27,0.13,0.04,0.32,0.15,0.01,0.05,0.0
819,University of Colombo,16296,0.22,0.01,35.59,12.2,6.8,11.0,32.1,37.0,2017,0.37,0.13,0.07,0.11,0.32,0.37,0.01,0.04,0.01
820,University of Costa Rica,30067,0.1,0.12,35.58,19.3,7.7,16.6,2.5,42.4,2017,0.37,0.2,0.08,0.17,0.02,0.42,0.02,0.02,0.14
821,Czech University of Life Sciences Prague (CZU),18149,0.22,0.16,35.56,15.8,11.4,9.1,48.5,65.7,2017,0.37,0.17,0.12,0.09,0.48,0.66,0.01,0.04,0.19
822,University of Debrecen,28812,0.2,0.13,35.55,17.5,4.3,23.4,37.1,48.7,2017,0.37,0.18,0.04,0.23,0.37,0.49,0.02,0.03,0.15
823,Doshisha University,28899,0.23,0.03,35.53,14.7,6.2,7.2,33.5,22.1,2017,0.37,0.15,0.06,0.07,0.34,0.22,0.02,0.04,0.04
824,University of Electronic Science and Technology of China,34483,0.16,0.01,35.52,16.0,6.6,15.0,32.1,17.2,2017,0.37,0.17,0.07,0.15,0.32,0.17,0.02,0.03,0.01
825,Embry-Riddle Aeronautical University,15259,0.1,0.1,35.5,18.0,6.6,12.2,33.2,25.6,2017,0.37,0.19,0.07,0.12,0.33,0.26,0.01,0.02,0.12
826,Erciyes University,31185,0.24,0.03,35.49,15.4,10.1,26.6,37.1,19.8,2017,0.37,0.16,0.1,0.27,0.37,0.2,0.02,0.04,0.04
827,Universidade Federal da Bahia,35173,0.14,0.01,35.48,18.5,5.2,14.4,1.1,22.2,2017,0.37,0.19,0.05,0.14,0.01,0.22,0.02,0.02,0.01
828,Universidade Federal do Ceará (UFC),34836,0.18,0.01,35.46,22.9,4.7,16.6,1.5,19.8,2017,0.37,0.24,0.05,0.17,0.02,0.2,0.02,0.03,0.01
829,Federal University of Goiás,29785,0.05,0.0,35.45,17.4,7.1,14.0,32.1,18.9,2017,0.37,0.18,0.07,0.14,0.32,0.19,0.02,0.01,0.0
830,Federal University of Pernambuco,31512,0.12,0.01,35.43,23.5,5.0,11.5,32.1,18.5,2017,0.37,0.25,0.05,0.12,0.32,0.19,0.02,0.02,0.01
831,Federal University of Rio Grande do Norte (UFRN),40110,0.19,0.01,35.42,20.9,8.2,10.6,44.0,18.5,2017,0.37,0.22,0.08,0.11,0.44,0.19,0.03,0.03,0.01
832,Federal University of Santa Maria,24695,0.13,0.0,35.4,20.3,5.0,7.2,32.8,14.5,2017,0.37,0.21,0.05,0.07,0.33,0.15,0.02,0.02,0.0
833,Federal University of São Carlos,16556,0.14,0.02,35.39,23.0,6.8,12.9,32.1,21.4,2017,0.37,0.24,0.07,0.13,0.32,0.21,0.01,0.02,0.02
834,Federal University of Viçosa,16819,0.14,0.02,35.38,21.8,8.8,6.4,53.1,16.2,2017,0.37,0.23,0.09,0.06,0.53,0.16,0.01,0.02,0.02
835,Federal University of Lavras,11894,0.21,0.01,35.36,31.9,14.2,5.1,43.7,14.9,2017,0.37,0.33,0.14,0.05,0.44,0.15,0.01,0.04,0.01
836,Ferdowsi University of Mashhad,23187,0.29,0.04,35.35,21.6,8.6,16.1,0.6,19.3,2017,0.37,0.23,0.09,0.16,0.01,0.19,0.02,0.05,0.05
837,Fluminense Federal University,43821,0.13,0.0,35.33,18.4,7.9,8.5,32.3,22.7,2017,0.37,0.19,0.08,0.08,0.32,0.23,0.03,0.02,0.0
838,Fu Jen Catholic University,27427,0.25,0.05,35.32,13.8,9.9,19.3,45.9,20.9,2017,0.37,0.14,0.1,0.19,0.46,0.21,0.02,0.04,0.06
839,Gazi University,76768,0.25,0.03,35.3,17.5,9.1,9.6,36.8,14.5,2017,0.37,0.18,0.09,0.1,0.37,0.15,0.05,0.04,0.04
840,Gdańsk University of Technology,25491,0.21,0.01,35.29,14.8,9.2,28.3,37.6,17.6,2017,0.37,0.15,0.09,0.28,0.38,0.18,0.02,0.04,0.01
841,Gifu University,7280,0.1,0.04,35.28,21.8,12.0,16.2,36.0,19.7,2017,0.37,0.23,0.12,0.16,0.36,0.2,0.01,0.02,0.05
842,University of Guadalajara,109375,0.51,0.01,35.26,14.9,3.1,6.1,32.1,27.7,2017,0.37,0.16,0.03,0.06,0.32,0.28,0.08,0.09,0.01
843,Gunma University,6393,0.1,0.03,35.25,22.3,11.5,13.1,44.1,17.1,2017,0.37,0.23,0.12,0.13,0.44,0.17,0.0,0.02,0.04
844,Hallym University,9497,0.11,0.02,35.23,18.6,7.2,11.3,33.3,17.7,2017,0.37,0.19,0.07,0.11,0.33,0.18,0.01,0.02,0.02
845,The Hashemite University,29803,0.33,0.01,35.22,8.2,7.6,20.3,32.1,40.8,2017,0.37,0.09,0.08,0.2,0.32,0.41,0.02,0.06,0.01
846,Hosei University,29171,0.39,0.01,35.21,14.1,4.9,14.0,33.1,20.8,2017,0.37,0.15,0.05,0.14,0.33,0.21,0.02,0.07,0.01
847,I-Shou University,16583,0.3,0.11,35.19,12.7,14.8,15.7,47.9,27.0,2017,0.37,0.13,0.15,0.16,0.48,0.27,0.01,0.05,0.13
848,University of Ibadan,26753,0.17,0.01,35.18,27.5,11.3,5.7,40.4,28.8,2017,0.37,0.29,0.11,0.06,0.4,0.29,0.02,0.03,0.01
849,University of Indonesia,46775,0.21,0.0,35.16,17.5,9.7,12.6,44.0,33.0,2017,0.37,0.18,0.1,0.13,0.44,0.33,0.03,0.04,0.0
850,Islamic Azad University Karaj,30000,0.52,0.01,35.15,14.0,7.8,15.2,32.1,15.8,2017,0.37,0.15,0.08,0.15,0.32,0.16,0.02,0.09,0.01
851,Ivane Javakhishvili Tbilisi State University,21675,0.29,0.02,35.14,12.1,9.0,2.1,32.9,37.8,2017,0.37,0.13,0.09,0.02,0.33,0.38,0.02,0.05,0.02
852,Iwate University,5719,0.14,0.03,35.12,19.8,6.6,12.8,42.0,20.2,2017,0.37,0.21,0.07,0.13,0.42,0.2,0.0,0.02,0.04
853,Jiangsu University,32664,0.07,0.03,35.11,20.5,8.5,11.6,52.8,25.2,2017,0.37,0.21,0.09,0.12,0.53,0.25,0.02,0.01,0.04
854,Jinan University,45094,0.2,0.26,35.09,19.1,13.2,14.8,36.7,41.9,2017,0.37,0.2,0.13,0.15,0.37,0.42,0.03,0.03,0.31
855,The University of Jordan,26532,0.12,0.17,35.08,19.2,6.0,9.6,33.8,66.4,2017,0.37,0.2,0.06,0.1,0.34,0.66,0.02,0.02,0.2
856,Kansai University,30178,0.11,0.03,35.07,24.3,6.7,9.9,32.7,21.4,2017,0.37,0.25,0.07,0.1,0.33,0.21,0.02,0.02,0.04
857,University of Karachi,22990,0.2,0.0,35.05,17.1,8.3,4.3,32.1,29.4,2017,0.37,0.18,0.08,0.04,0.32,0.29,0.02,0.03,0.0
858,Kasetsart University,67148,0.23,0.01,35.04,14.5,9.7,8.7,40.2,34.7,2017,0.37,0.15,0.1,0.09,0.4,0.35,0.05,0.04,0.01
859,Kaunas University of Technology,9873,0.13,0.04,35.02,17.5,10.9,4.2,36.1,21.5,2017,0.37,0.18,0.11,0.04,0.36,0.22,0.01,0.02,0.05
860,Khon Kaen University,37320,0.16,0.01,35.01,18.5,8.5,21.3,45.6,29.9,2017,0.37,0.19,0.09,0.21,0.46,0.3,0.03,0.03,0.01
861,King Mongkut’s Institute of Technology Ladkrabang,24642,0.25,0.0,35.0,14.0,21.8,11.3,83.1,17.9,2017,0.37,0.15,0.22,0.11,0.83,0.18,0.02,0.04,0.0
862,Kwansei Gakuin University,24107,0.16,0.04,34.98,15.1,7.1,5.7,32.8,25.6,2017,0.37,0.16,0.07,0.06,0.33,0.26,0.02,0.03,0.05
863,Kyushu Institute of Technology (Kyutech),5872,0.16,0.04,34.97,18.0,10.5,14.3,50.5,22.6,2017,0.37,0.19,0.11,0.14,0.5,0.23,0.0,0.03,0.05
864,University of Lahore,23831,0.19,0.02,34.96,12.2,7.5,10.9,32.1,32.1,2017,0.37,0.13,0.08,0.11,0.32,0.32,0.02,0.03,0.02
865,University of Latvia,12480,0.31,0.06,34.94,21.7,12.0,14.9,32.9,31.8,2017,0.37,0.23,0.12,0.15,0.33,0.32,0.01,0.05,0.07
866,London South Bank University,12480,0.17,0.34,34.93,14.4,8.3,15.2,32.5,68.5,2017,0.37,0.15,0.08,0.15,0.32,0.69,0.01,0.03,0.4
867,Londrina State University,20546,0.12,0.01,34.91,19.9,6.7,7.9,32.1,15.5,2017,0.37,0.21,0.07,0.08,0.32,0.16,0.01,0.02,0.01
868,Lviv Polytechnic National University,28037,0.14,0.01,34.9,16.6,7.6,1.0,32.4,25.0,2017,0.37,0.17,0.08,0.01,0.32,0.25,0.02,0.02,0.01
869,Maharaja Sayajirao University of Baroda,37783,0.55,0.0,34.89,15.9,8.5,16.4,32.3,12.3,2017,0.37,0.17,0.09,0.16,0.32,0.12,0.03,0.09,0.0
870,Manipal Academy of Higher Education,24022,0.1,0.1,34.87,20.7,9.2,2.3,32.2,25.0,2017,0.37,0.22,0.09,0.02,0.32,0.25,0.02,0.02,0.12
871,Mansoura University,113021,0.18,0.03,34.86,15.7,2.6,19.0,32.1,37.1,2017,0.37,0.16,0.03,0.19,0.32,0.37,0.08,0.03,0.04
872,Marmara University,66212,0.33,0.04,34.85,14.8,3.2,10.4,32.1,19.8,2017,0.37,0.15,0.03,0.1,0.32,0.2,0.05,0.06,0.05
873,University of Marrakech Cadi Ayyad,64260,0.44,0.01,34.83,14.1,6.8,23.4,34.2,41.9,2017,0.37,0.15,0.07,0.23,0.34,0.42,0.05,0.07,0.01
874,Meiji University,32433,0.3,0.04,34.82,14.7,10.5,16.9,43.2,20.9,2017,0.37,0.15,0.11,0.17,0.43,0.21,0.02,0.05,0.05
875,Ming Chuan University,18809,0.24,0.1,34.81,12.2,8.0,8.8,32.5,24.8,2017,0.37,0.13,0.08,0.09,0.32,0.25,0.01,0.04,0.12
876,Mohammed V University of Rabat,75403,0.36,0.03,34.79,21.8,7.7,9.8,37.6,31.3,2017,0.37,0.23,0.08,0.1,0.38,0.31,0.05,0.06,0.04
877,University of Monastir,24724,0.14,0.01,34.78,15.9,7.0,9.6,32.1,39.4,2017,0.37,0.17,0.07,0.1,0.32,0.39,0.02,0.02,0.01
878,Tokyo City University,8150,0.16,0.01,34.77,16.4,8.8,10.1,36.9,17.4,2017,0.37,0.17,0.09,0.1,0.37,0.17,0.01,0.03,0.01
879,Nagaoka University of Technology,2297,0.1,0.11,34.75,24.2,12.4,14.0,38.9,31.4,2017,0.37,0.25,0.13,0.14,0.39,0.31,0.0,0.02,0.13
880,University of Nairobi,74654,0.42,0.01,34.74,13.6,10.0,20.2,32.9,46.3,2017,0.37,0.14,0.1,0.2,0.33,0.46,0.05,0.07,0.01
881,Nanjing Tech University,28861,0.18,0.01,34.72,15.4,11.5,16.1,67.7,15.7,2017,0.37,0.16,0.12,0.16,0.68,0.16,0.02,0.03,0.01
882,National Chengchi University,15922,0.17,0.12,34.71,18.9,13.7,10.9,34.6,41.4,2017,0.37,0.2,0.14,0.11,0.35,0.41,0.01,0.03,0.14
883,National University of the South,19086,0.07,0.01,34.7,21.3,6.9,8.8,1.1,17.5,2017,0.37,0.22,0.07,0.09,0.01,0.18,0.01,0.01,0.01
884,National Taipei University of Technology,10409,0.17,0.05,34.68,15.8,13.7,17.9,74.0,19.1,2017,0.37,0.17,0.14,0.18,0.74,0.19,0.01,0.03,0.06
885,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,22328,0.09,0.02,34.67,21.8,9.5,1.5,33.3,17.8,2017,0.36,0.23,0.1,0.02,0.33,0.18,0.02,0.02,0.02
886,Nicolaus Copernicus University in Toruń,22551,0.11,0.01,34.66,18.6,8.0,16.3,33.7,22.6,2017,0.36,0.19,0.08,0.16,0.34,0.23,0.02,0.02,0.01
887,Ocean University of China,35373,0.2,0.01,34.64,18.9,11.4,21.0,46.6,17.2,2017,0.36,0.2,0.12,0.21,0.47,0.17,0.03,0.03,0.01
888,Oita University,5834,0.07,0.02,34.63,22.7,7.3,10.3,33.3,16.4,2017,0.36,0.24,0.07,0.1,0.33,0.16,0.0,0.01,0.02
889,Osaka Prefecture University,7931,0.07,0.03,34.62,23.2,11.5,16.9,39.8,19.1,2017,0.36,0.24,0.12,0.17,0.4,0.19,0.01,0.01,0.04
890,Osmania University,11921,0.12,0.04,34.6,29.6,12.2,7.3,32.4,9.1,2017,0.36,0.31,0.12,0.07,0.32,0.09,0.01,0.02,0.05
891,Universidade Federal de Ouro Preto (UFOP),15948,0.18,0.0,34.59,14.5,4.6,13.2,33.9,17.2,2017,0.36,0.15,0.05,0.13,0.34,0.17,0.01,0.03,0.0
892,University of Pardubice,10508,0.19,0.04,34.58,15.6,12.1,16.5,32.8,23.5,2017,0.36,0.16,0.12,0.16,0.33,0.24,0.01,0.03,0.05
893,University of the Philippines,48501,0.11,0.01,34.56,20.1,9.3,13.5,40.8,42.1,2017,0.36,0.21,0.09,0.14,0.41,0.42,0.03,0.02,0.01
894,Pontifícia Universidade Católica do Paraná,24682,0.22,0.01,34.55,14.4,8.0,24.6,33.9,19.3,2017,0.36,0.15,0.08,0.25,0.34,0.19,0.02,0.04,0.01
895,Pontifical Catholic University of Valparaíso,15241,0.25,0.01,34.54,14.0,10.7,13.5,51.7,45.2,2017,0.36,0.15,0.11,0.14,0.52,0.45,0.01,0.04,0.01
896,Prince of Songkla University,41043,0.17,0.01,34.52,14.6,7.6,25.7,33.2,31.2,2017,0.36,0.15,0.08,0.26,0.33,0.31,0.03,0.03,0.01
897,Riga Technical University,11790,0.27,0.07,34.51,15.8,10.3,16.2,38.9,24.5,2017,0.36,0.17,0.1,0.16,0.39,0.25,0.01,0.05,0.08
898,Universidade do Estado do Rio de Janeiro (UERJ),24276,0.12,0.0,34.5,20.9,10.8,17.8,49.2,17.8,2017,0.36,0.22,0.11,0.18,0.49,0.18,0.02,0.02,0.0
899,Ritsumeikan University,34867,0.24,0.04,34.48,15.6,8.5,12.8,33.5,24.3,2017,0.36,0.16,0.09,0.13,0.34,0.24,0.02,0.04,0.05
900,Robert Gordon University,9630,0.19,0.23,34.47,15.0,9.6,15.1,33.0,63.4,2017,0.36,0.16,0.1,0.15,0.33,0.63,0.01,0.03,0.27
901,SASTRA University,13649,0.18,0.0,34.46,12.9,7.4,14.7,32.3,11.6,2017,0.36,0.14,0.07,0.15,0.32,0.12,0.01,0.03,0.0
902,SRM Institute of Science and Technology,42345,0.16,0.02,34.45,14.9,7.2,7.1,32.6,14.8,2017,0.36,0.16,0.07,0.07,0.33,0.15,0.03,0.03,0.02
903,Saitama University,7459,0.12,0.02,34.43,19.1,11.0,22.8,33.3,22.6,2017,0.36,0.2,0.11,0.23,0.33,0.23,0.01,0.02,0.02
904,Saitama Medical University,1888,0.02,0.01,34.42,22.8,7.3,21.3,37.2,13.5,2017,0.36,0.24,0.07,0.21,0.37,0.14,0.0,0.0,0.01
905,"University of Santiago, Chile (USACH)",22720,0.21,0.01,34.41,15.9,10.8,9.6,32.3,40.4,2017,0.36,0.17,0.11,0.1,0.32,0.4,0.02,0.04,0.01
906,Sathyabama Institute of Science and Technology,15918,0.2,0.01,34.39,14.8,7.9,3.7,32.4,12.4,2017,0.36,0.15,0.08,0.04,0.32,0.12,0.01,0.03,0.01
907,University of Seoul,10498,0.19,0.03,34.38,22.0,8.7,20.1,33.0,21.2,2017,0.36,0.23,0.09,0.2,0.33,0.21,0.01,0.03,0.04
908,Shaanxi Normal University,25799,0.16,0.01,34.37,16.4,9.0,21.7,32.1,14.5,2017,0.36,0.17,0.09,0.22,0.32,0.15,0.02,0.03,0.01
909,Shahid Beheshti University,18607,0.25,0.01,34.35,18.9,14.8,14.8,53.8,15.1,2017,0.36,0.2,0.15,0.15,0.54,0.15,0.01,0.04,0.01
910,Shanghai University,48397,0.19,0.01,34.34,18.1,14.7,19.8,44.5,16.0,2017,0.36,0.19,0.15,0.2,0.44,0.16,0.03,0.03,0.01
911,Sheffield Hallam University,25505,0.17,0.16,34.33,16.6,10.3,19.7,32.5,48.6,2017,0.36,0.17,0.1,0.2,0.32,0.49,0.02,0.03,0.19
912,Shibaura Institute of Technology,9357,0.17,0.02,34.31,15.8,8.4,6.9,34.6,17.1,2017,0.36,0.17,0.08,0.07,0.35,0.17,0.01,0.03,0.02
913,Shimane University,5974,0.09,0.02,34.3,22.5,9.1,10.1,35.4,17.3,2017,0.36,0.24,0.09,0.1,0.35,0.17,0.0,0.02,0.02
914,Shizuoka University,10083,0.14,0.03,34.29,17.4,12.2,15.0,36.2,22.7,2017,0.36,0.18,0.12,0.15,0.36,0.23,0.01,0.02,0.04
915,Showa University,3728,0.02,0.0,34.28,28.2,8.3,10.5,35.8,14.4,2017,0.36,0.3,0.08,0.1,0.36,0.14,0.0,0.0,0.0
916,Sidi Mohamed Ben Abdellah University,82019,0.59,0.01,34.26,21.9,6.2,2.4,32.1,21.1,2017,0.36,0.23,0.06,0.02,0.32,0.21,0.06,0.1,0.01
917,University of Silesia in Katowice,26470,0.14,0.02,34.25,17.1,7.7,22.7,32.1,21.8,2017,0.36,0.18,0.08,0.23,0.32,0.22,0.02,0.02,0.02
918,Simón Bolívar University,12545,0.15,0.0,34.24,15.8,11.3,16.8,0.7,39.2,2017,0.36,0.17,0.11,0.17,0.01,0.39,0.01,0.03,0.0
919,Slovak University of Technology in Bratislava,16402,0.15,0.02,34.22,20.3,9.5,13.8,34.9,27.9,2017,0.36,0.21,0.1,0.14,0.35,0.28,0.01,0.03,0.02
920,Sofia University,23158,0.14,0.04,34.21,18.8,10.8,9.5,33.7,38.0,2017,0.36,0.2,0.11,0.1,0.34,0.38,0.02,0.02,0.05
921,Sophia University,13468,0.25,0.09,34.2,19.9,10.4,7.7,33.4,36.9,2017,0.36,0.21,0.1,0.08,0.33,0.37,0.01,0.04,0.11
922,University of South Africa,187043,0.97,0.09,34.18,16.9,9.9,12.6,32.4,34.3,2017,0.36,0.18,0.1,0.13,0.32,0.34,0.13,0.16,0.11
923,South Valley University,42020,0.54,0.01,34.17,12.5,4.4,22.2,32.1,43.5,2017,0.36,0.13,0.04,0.22,0.32,0.44,0.03,0.09,0.01
924,University of Southern Mississippi,14143,0.18,0.03,34.16,20.1,8.5,23.0,38.3,22.6,2017,0.36,0.21,0.09,0.23,0.38,0.23,0.01,0.03,0.04
925,Southwest Jiaotong University,40075,0.15,0.02,34.15,18.1,12.1,5.8,76.5,18.5,2017,0.36,0.19,0.12,0.06,0.76,0.19,0.03,0.03,0.02
926,Universidade Estadual de Maringá,23532,0.15,0.01,34.13,16.9,9.9,5.1,32.5,13.8,2017,0.36,0.18,0.1,0.05,0.32,0.14,0.02,0.03,0.01
927,University of Talca,10436,0.25,0.01,34.12,14.1,11.2,12.3,32.1,46.2,2017,0.36,0.15,0.11,0.12,0.32,0.46,0.01,0.04,0.01
928,Tamkang University,27612,0.26,0.06,34.11,13.4,11.2,12.2,34.6,23.0,2017,0.36,0.14,0.11,0.12,0.35,0.23,0.02,0.04,0.07
929,Taras Shevchenko National University of Kyiv,20759,0.08,0.03,34.1,29.5,10.7,5.7,32.8,30.5,2017,0.36,0.31,0.11,0.06,0.33,0.31,0.01,0.01,0.04
930,Technical University of Liberec,6599,0.14,0.07,34.08,17.8,9.6,3.7,35.7,28.8,2017,0.36,0.19,0.1,0.04,0.36,0.29,0.0,0.02,0.08
931,Universiti Teknologi MARA,59795,0.15,0.0,34.07,14.8,8.6,11.5,32.4,15.9,2017,0.36,0.15,0.09,0.12,0.32,0.16,0.04,0.03,0.0
932,University of Abou Bekr Belkaïd Tlemcen,43008,0.25,0.01,34.06,21.7,10.1,4.5,32.1,39.1,2017,0.36,0.23,0.1,0.04,0.32,0.39,0.03,0.04,0.01
933,Tokai University,29959,0.13,0.01,34.04,19.5,8.6,20.7,36.4,20.2,2017,0.36,0.2,0.09,0.21,0.36,0.2,0.02,0.02,0.01
934,Tokyo Denki University,9652,0.27,0.02,34.03,13.4,7.7,2.3,0.4,15.9,2017,0.36,0.14,0.08,0.02,0.0,0.16,0.01,0.05,0.02
935,Tokyo University of Marine Science and Technology,2678,0.11,0.06,34.02,22.2,12.7,11.0,53.0,26.4,2017,0.36,0.23,0.13,0.11,0.53,0.26,0.0,0.02,0.07
936,Tomas Bata University in Zlín,10223,0.23,0.08,34.01,15.9,13.7,12.6,34.5,46.0,2017,0.36,0.17,0.14,0.13,0.34,0.46,0.01,0.04,0.1
937,Tottori University,6185,0.08,0.02,33.99,25.0,8.4,11.4,36.7,17.9,2017,0.36,0.26,0.08,0.11,0.37,0.18,0.0,0.01,0.02
938,University of Toyama,9308,0.11,0.03,33.98,21.4,12.0,17.7,41.9,24.5,2017,0.36,0.22,0.12,0.18,0.42,0.25,0.01,0.02,0.04
939,University of Tunis El Manar,37781,0.21,0.01,33.97,17.9,7.4,7.3,32.5,39.6,2017,0.36,0.19,0.07,0.07,0.32,0.4,0.03,0.04,0.01
940,Universiti Utara Malaysia,12538,0.12,0.18,33.96,20.5,11.0,2.2,35.4,45.1,2017,0.36,0.21,0.11,0.02,0.35,0.45,0.01,0.02,0.21
941,Utsunomiya University,5024,0.15,0.05,33.94,16.2,8.3,8.2,34.0,23.1,2017,0.36,0.17,0.08,0.08,0.34,0.23,0.0,0.03,0.06
942,V.N. Karazin Kharkiv National University,15778,0.1,0.25,33.93,21.2,8.3,2.4,32.4,50.8,2017,0.36,0.22,0.08,0.02,0.32,0.51,0.01,0.02,0.3
943,VIT University,29572,0.2,0.02,33.92,15.0,7.7,7.3,33.4,20.3,2017,0.36,0.16,0.08,0.07,0.33,0.2,0.02,0.03,0.02
944,VSB - Technical University of Ostrava,20191,0.25,0.07,33.9,15.6,11.7,20.8,37.9,27.1,2017,0.36,0.16,0.12,0.21,0.38,0.27,0.01,0.04,0.08
945,University of West Bohemia,14067,0.2,0.03,33.89,15.8,11.1,19.8,35.9,24.5,2017,0.36,0.17,0.11,0.2,0.36,0.25,0.01,0.03,0.04
946,Wuhan University of Technology,50753,0.15,0.03,33.88,18.3,11.1,15.8,59.2,16.5,2017,0.36,0.19,0.11,0.16,0.59,0.17,0.04,0.03,0.04
947,Xiangtan University,28407,0.2,0.01,33.87,13.3,8.9,31.5,36.4,14.6,2017,0.36,0.14,0.09,0.32,0.36,0.15,0.02,0.03,0.01
948,Xidian University,32064,0.17,0.02,33.85,17.5,13.4,12.4,78.2,14.5,2017,0.36,0.18,0.14,0.12,0.78,0.15,0.02,0.03,0.02
949,Yamaguchi University,10573,0.11,0.03,33.84,21.5,11.5,11.9,41.0,20.3,2017,0.36,0.23,0.12,0.12,0.41,0.2,0.01,0.02,0.04
950,Yazd University,12500,0.32,0.0,33.83,28.0,10.8,14.4,34.2,15.5,2017,0.36,0.29,0.11,0.14,0.34,0.16,0.01,0.05,0.0
951,Yokohama National University,10124,0.13,0.07,33.82,20.9,17.2,11.9,45.4,23.1,2017,0.36,0.22,0.17,0.12,0.45,0.23,0.01,0.02,0.08
952,Universidad Autónoma de Yucatán,15271,0.11,0.0,33.8,19.0,6.9,12.0,32.9,27.5,2017,0.36,0.2,0.07,0.12,0.33,0.28,0.01,0.02,0.0
953,Yıldız Technical University,34417,0.28,0.04,33.79,13.6,8.1,22.5,44.7,18.5,2017,0.36,0.14,0.08,0.22,0.45,0.19,0.02,0.05,0.05
954,University of Zagreb,67332,0.18,0.01,33.78,20.4,11.6,17.1,44.6,25.4,2017,0.36,0.21,0.12,0.17,0.45,0.25,0.05,0.03,0.01
955,University of Zanjan,9444,0.24,0.0,33.77,12.5,8.5,7.7,34.3,15.3,2017,0.36,0.13,0.09,0.08,0.34,0.15,0.01,0.04,0.0
956,University of Łódź,36400,0.16,0.02,33.75,15.9,8.3,14.1,32.3,21.5,2017,0.36,0.17,0.08,0.14,0.32,0.22,0.03,0.03,0.02
