rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
486,University of Turin,59116,0.31,0.07,43.25,20.6,20.3,72.3,45.3,43.7,2018,0.46,0.23,0.2,0.72,0.45,0.44,0.03,0.04,0.08
487,UiT The Arctic University of Norway,12601,0.12,0.12,43.22,20.9,17.1,63.5,40.5,68.0,2018,0.46,0.23,0.17,0.64,0.4,0.68,0.01,0.01,0.14
488,University of Urbino Carlo Bo,11658,0.29,0.09,43.2,17.9,10.0,81.3,34.1,43.4,2018,0.46,0.2,0.1,0.81,0.34,0.43,0.01,0.03,0.11
489,Verona University,24582,0.21,0.06,43.18,22.8,11.9,79.8,36.8,42.0,2018,0.46,0.25,0.12,0.8,0.37,0.42,0.01,0.02,0.07
490,Victoria University of Wellington,17086,0.2,0.2,43.15,27.6,30.4,48.0,57.2,87.6,2018,0.46,0.31,0.31,0.48,0.57,0.88,0.01,0.02,0.24
491,Western Sydney University,32744,0.34,0.13,43.13,19.1,26.0,62.3,37.1,77.8,2018,0.46,0.21,0.26,0.62,0.37,0.78,0.02,0.04,0.15
492,University of Wisconsin-Milwaukee,21928,0.19,0.06,43.11,23.2,20.4,65.7,33.4,30.7,2018,0.46,0.26,0.21,0.66,0.33,0.31,0.01,0.02,0.07
493,Wuhan University,50178,0.14,0.07,43.08,44.9,33.7,37.5,89.9,37.7,2018,0.46,0.5,0.34,0.38,0.9,0.38,0.03,0.02,0.08
494,Xiamen University,41430,0.15,0.04,43.06,28.8,24.9,56.4,9.7,28.9,2018,0.46,0.32,0.25,0.56,0.1,0.29,0.02,0.02,0.05
495,Alfaisal University,1891,0.14,0.34,43.04,16.1,27.3,39.3,54.3,97.4,2018,0.46,0.18,0.27,0.39,0.54,0.98,0.0,0.02,0.4
496,American University of Beirut,8045,0.09,0.22,43.01,25.7,12.2,52.9,38.3,87.5,2018,0.46,0.28,0.12,0.53,0.38,0.88,0.0,0.01,0.26
497,Aristotle University of Thessaloniki,45709,0.25,0.04,42.99,20.6,15.9,53.8,38.5,38.2,2018,0.46,0.23,0.16,0.54,0.38,0.38,0.03,0.03,0.05
498,University of Arkansas,24140,0.2,0.06,42.97,26.4,19.5,47.6,44.5,30.0,2018,0.46,0.29,0.2,0.48,0.44,0.3,0.01,0.02,0.07
499,Athens University of Economics and Business,9674,0.42,0.07,42.95,17.7,22.8,51.8,48.6,45.8,2018,0.46,0.2,0.23,0.52,0.49,0.46,0.01,0.05,0.08
500,Australian Catholic University,21846,0.31,0.09,42.92,16.8,19.7,59.5,35.3,45.0,2018,0.46,0.19,0.2,0.6,0.35,0.45,0.01,0.04,0.11
501,University of Aveiro,10105,0.17,0.1,42.9,23.5,26.3,45.5,39.8,49.0,2018,0.45,0.26,0.26,0.46,0.4,0.49,0.01,0.02,0.12
502,Blaise Pascal University,15538,0.15,0.13,42.88,21.5,6.5,61.1,33.5,62.9,2018,0.45,0.24,0.07,0.61,0.34,0.63,0.01,0.02,0.15
503,Bond University,3215,0.14,0.39,42.86,19.3,23.4,37.6,34.6,88.9,2018,0.45,0.21,0.24,0.38,0.35,0.89,0.0,0.02,0.46
504,Université Bourgogne Franche-Comté (UBFC),56702,0.29,0.11,42.83,23.9,13.0,55.6,35.7,50.6,2018,0.45,0.26,0.13,0.56,0.36,0.51,0.03,0.03,0.13
505,Ca’ Foscari University of Venice,19353,0.41,0.08,42.81,25.6,28.4,37.3,34.7,43.3,2018,0.45,0.28,0.29,0.37,0.35,0.43,0.01,0.05,0.1
506,Carleton University,25973,0.3,0.2,42.79,20.5,28.0,43.0,33.6,65.6,2018,0.45,0.23,0.28,0.43,0.34,0.66,0.01,0.03,0.24
507,University of Catania,35168,0.23,0.01,42.77,17.2,11.7,70.1,34.3,28.4,2018,0.45,0.19,0.12,0.7,0.34,0.28,0.02,0.03,0.01
508,Catholic University of the Sacred Heart,32844,0.11,0.08,42.74,19.7,11.6,62.5,35.3,35.8,2018,0.45,0.22,0.12,0.62,0.35,0.36,0.02,0.01,0.1
509,Central China Normal University,36706,0.23,0.07,42.72,23.5,9.2,72.5,39.0,28.7,2018,0.45,0.26,0.09,0.72,0.39,0.29,0.02,0.03,0.08
510,Central Queensland University,13048,0.28,0.29,42.7,27.8,10.1,58.9,34.3,61.2,2018,0.45,0.31,0.1,0.59,0.34,0.61,0.01,0.03,0.35
511,"China Medical University, Taiwan",7752,0.17,0.1,42.68,24.4,27.1,42.3,79.1,29.3,2018,0.45,0.27,0.27,0.42,0.79,0.29,0.0,0.02,0.12
512,University of Coimbra,21928,0.17,0.16,42.65,25.3,23.4,48.2,37.8,55.1,2018,0.45,0.28,0.24,0.48,0.38,0.55,0.01,0.02,0.19
513,Complutense University of Madrid,62392,0.2,0.13,42.63,35.2,27.4,38.5,33.5,41.7,2018,0.45,0.39,0.28,0.38,0.34,0.42,0.03,0.02,0.15
514,Concordia University,32331,0.31,0.28,42.61,21.4,24.0,40.3,34.8,80.7,2018,0.45,0.24,0.24,0.4,0.35,0.81,0.02,0.04,0.33
515,Creighton University,8213,0.11,0.09,42.59,37.1,10.3,56.2,35.0,31.1,2018,0.45,0.41,0.1,0.56,0.35,0.31,0.0,0.01,0.11
516,Diego Portales University,16348,0.14,0.02,42.57,15.7,8.7,74.7,31.8,47.7,2018,0.45,0.17,0.09,0.75,0.32,0.48,0.01,0.02,0.02
517,East China Normal University,27189,0.13,0.13,42.54,25.4,20.1,46.9,46.0,47.2,2018,0.45,0.28,0.2,0.47,0.46,0.47,0.01,0.02,0.15
518,Edith Cowan University,16315,0.36,0.23,42.52,20.4,20.3,52.2,36.4,77.4,2018,0.45,0.23,0.2,0.52,0.36,0.78,0.01,0.04,0.27
519,Ewha Womans University,15044,0.14,0.11,42.5,27.1,26.4,43.0,68.9,42.6,2018,0.45,0.3,0.27,0.43,0.69,0.43,0.01,0.02,0.13
520,Universidade Federal de São Paulo (UNIFESP),14475,0.09,0.01,42.48,35.8,16.9,41.2,34.0,24.6,2018,0.45,0.4,0.17,0.41,0.34,0.25,0.01,0.01,0.01
521,Federico Santa María Technical University,19265,0.3,0.02,42.46,14.6,10.7,64.8,40.0,51.7,2018,0.45,0.16,0.11,0.65,0.4,0.52,0.01,0.03,0.02
522,University of Ferrara,13902,0.08,0.07,42.43,21.2,10.2,69.6,34.2,44.8,2018,0.45,0.23,0.1,0.7,0.34,0.45,0.01,0.01,0.08
523,Fujita Health University,2810,0.03,0.0,42.41,24.2,7.7,74.5,35.2,17.3,2018,0.45,0.27,0.08,0.74,0.35,0.17,0.0,0.0,0.0
524,University of Granada,59539,0.18,0.14,42.39,22.5,19.2,46.8,32.8,50.1,2018,0.45,0.25,0.19,0.47,0.33,0.5,0.03,0.02,0.17
525,Harbin Institute of Technology,29395,0.1,0.09,42.37,34.4,31.9,31.4,99.0,31.6,2018,0.45,0.38,0.32,0.31,0.99,0.32,0.02,0.01,0.11
526,University of Hertfordshire,17330,0.17,0.28,42.35,18.2,11.9,54.0,32.6,79.0,2018,0.45,0.2,0.12,0.54,0.33,0.79,0.01,0.02,0.33
527,Indian Institute of Technology Delhi,7284,0.13,0.01,42.33,36.6,19.2,48.7,51.8,16.8,2018,0.45,0.41,0.19,0.49,0.52,0.17,0.0,0.02,0.01
528,Indian Institute of Technology Kanpur,6472,0.15,0.01,42.3,32.6,21.7,38.5,92.7,19.5,2018,0.45,0.36,0.22,0.38,0.93,0.2,0.0,0.02,0.01
529,Indian Institute of Technology Kharagpur,11016,0.18,0.0,42.28,32.6,29.5,43.3,73.7,16.8,2018,0.45,0.36,0.3,0.43,0.74,0.17,0.01,0.02,0.0
530,Indian Institute of Technology Roorkee,8240,0.14,0.01,42.26,30.2,18.1,56.1,69.9,16.0,2018,0.45,0.33,0.18,0.56,0.7,0.16,0.0,0.02,0.01
531,University of Ioannina,21672,0.42,0.04,42.24,19.2,14.9,68.1,36.5,42.7,2018,0.45,0.21,0.15,0.68,0.36,0.43,0.01,0.05,0.05
532,Johannes Kepler University of Linz,6449,0.11,0.1,42.22,26.3,15.3,49.8,53.7,59.9,2018,0.45,0.29,0.15,0.5,0.54,0.6,0.0,0.01,0.12
533,Keele University,7985,0.14,0.23,42.2,19.8,19.5,54.5,33.8,73.4,2018,0.45,0.22,0.2,0.55,0.34,0.74,0.0,0.02,0.27
534,Kent State University,23647,0.19,0.09,42.17,23.8,16.9,60.2,32.1,37.3,2018,0.45,0.26,0.17,0.6,0.32,0.37,0.01,0.02,0.11
535,King Fahd University of Petroleum and Minerals,6471,0.06,0.2,42.15,26.8,12.8,37.4,61.7,85.5,2018,0.45,0.3,0.13,0.37,0.62,0.86,0.0,0.01,0.24
536,King Saud University,34489,0.09,0.1,42.13,24.5,27.6,30.7,95.1,78.8,2018,0.45,0.27,0.28,0.31,0.95,0.79,0.02,0.01,0.12
537,Konkuk University,15229,0.28,0.12,42.11,33.1,32.5,23.3,39.4,40.5,2018,0.45,0.37,0.33,0.23,0.39,0.41,0.01,0.03,0.14
538,Lappeenranta-Lahti University of Technology LUT,3622,0.23,0.19,42.09,26.7,26.5,32.6,55.8,58.7,2018,0.45,0.3,0.27,0.33,0.56,0.59,0.0,0.03,0.23
539,Lehigh University,6476,0.11,0.16,42.07,24.7,19.9,54.5,36.6,40.5,2018,0.45,0.27,0.2,0.55,0.37,0.41,0.0,0.01,0.19
540,University of Limerick,13302,0.2,0.18,42.05,22.1,19.9,46.5,36.0,85.0,2018,0.45,0.24,0.2,0.46,0.36,0.85,0.01,0.02,0.21
541,Lincoln University,2455,0.04,0.34,42.03,29.1,16.1,41.8,36.6,83.7,2018,0.45,0.32,0.16,0.42,0.37,0.84,0.0,0.0,0.4
542,University of Lisbon,49682,0.19,0.1,42.01,24.0,22.6,53.2,36.8,49.4,2018,0.45,0.27,0.23,0.53,0.37,0.49,0.03,0.02,0.12
543,Liverpool John Moores University,18270,0.18,0.13,41.98,18.0,14.7,62.7,32.7,66.8,2018,0.45,0.2,0.15,0.63,0.33,0.67,0.01,0.02,0.15
544,University of Lorraine,55606,0.18,0.15,41.96,21.9,11.3,60.7,37.8,58.0,2018,0.44,0.24,0.11,0.61,0.38,0.58,0.03,0.02,0.18
545,Mahidol University,28996,0.1,0.03,41.94,27.1,16.0,43.4,60.0,45.0,2018,0.44,0.3,0.16,0.43,0.6,0.45,0.02,0.01,0.04
546,Masaryk University,34756,0.22,0.2,41.92,22.2,22.7,42.8,33.7,56.3,2018,0.44,0.25,0.23,0.43,0.34,0.56,0.02,0.03,0.24
547,Memorial University of Newfoundland,15116,0.13,0.15,41.9,19.1,16.1,55.9,49.5,58.3,2018,0.44,0.21,0.16,0.56,0.5,0.58,0.01,0.02,0.18
548,Missouri University of Science and Technology,8146,0.24,0.17,41.88,26.2,23.9,40.6,47.5,65.9,2018,0.44,0.29,0.24,0.41,0.48,0.66,0.0,0.03,0.2
549,Montana State University,14023,0.19,0.04,41.86,18.1,18.2,66.1,48.2,27.2,2018,0.44,0.2,0.18,0.66,0.48,0.27,0.01,0.02,0.05
550,Nantes Université,37231,0.25,0.1,41.84,20.2,19.3,55.7,36.2,46.8,2018,0.44,0.22,0.19,0.56,0.36,0.47,0.02,0.03,0.12
551,National and Kapodistrian University of Athens,60850,0.33,0.09,41.82,26.3,13.6,54.4,49.3,46.2,2018,0.44,0.29,0.14,0.54,0.49,0.46,0.03,0.04,0.11
552,National Cheng Kung University (NCKU),21337,0.14,0.11,41.8,28.3,38.2,28.3,99.8,31.9,2018,0.44,0.31,0.38,0.28,1.0,0.32,0.01,0.02,0.13
553,National Taiwan Normal University,10718,0.13,0.26,41.78,28.8,33.5,25.3,82.9,47.9,2018,0.44,0.32,0.34,0.25,0.83,0.48,0.01,0.02,0.31
554,New Jersey Institute of Technology,11423,0.21,0.18,41.76,19.7,14.7,59.7,34.2,55.4,2018,0.44,0.22,0.15,0.6,0.34,0.56,0.01,0.02,0.21
555,Northumbria University,22175,0.18,0.16,41.74,19.1,15.2,50.3,32.4,65.1,2018,0.44,0.21,0.15,0.5,0.32,0.65,0.01,0.02,0.19
556,NOVA University of Lisbon,19495,0.19,0.14,41.72,24.8,24.8,46.5,43.9,55.9,2018,0.44,0.27,0.25,0.46,0.44,0.56,0.01,0.02,0.17
557,Oklahoma State University,21677,0.22,0.06,41.7,27.5,22.4,42.5,36.1,29.8,2018,0.44,0.3,0.23,0.42,0.36,0.3,0.01,0.03,0.07
558,University of Palermo,43249,0.28,0.01,41.67,19.1,13.5,67.8,33.0,25.7,2018,0.44,0.21,0.14,0.68,0.33,0.26,0.02,0.03,0.01
559,Panthéon-Sorbonne University – Paris 1,40270,0.33,0.21,41.65,49.3,40.1,10.4,32.0,50.8,2018,0.44,0.55,0.4,0.1,0.32,0.51,0.02,0.04,0.25
560,Polytechnic University of Valencia,23471,0.1,0.11,41.63,24.0,25.4,44.4,43.5,43.6,2018,0.44,0.27,0.26,0.44,0.44,0.44,0.01,0.01,0.13
561,Pontificia Universidad Católica de Chile,27065,0.15,0.07,41.61,25.9,25.1,42.5,35.8,53.9,2018,0.44,0.29,0.25,0.42,0.36,0.54,0.01,0.02,0.08
562,Pontifical Javeriana University,28108,0.17,0.01,41.59,17.0,8.7,66.6,32.6,44.7,2018,0.44,0.19,0.09,0.67,0.33,0.45,0.02,0.02,0.01
563,University of Porto,31743,0.19,0.11,41.57,27.1,26.9,47.0,39.8,48.3,2018,0.44,0.3,0.27,0.47,0.4,0.48,0.02,0.02,0.13
564,University of Portsmouth,19095,0.16,0.27,41.55,19.1,14.3,57.1,32.1,83.1,2018,0.44,0.21,0.14,0.57,0.32,0.83,0.01,0.02,0.32
565,Université du Québec,54033,0.2,0.1,41.53,26.2,22.4,43.4,40.9,62.9,2018,0.44,0.29,0.23,0.43,0.41,0.63,0.03,0.02,0.12
566,Renmin University of China,25183,0.12,0.06,41.51,42.3,21.4,37.6,38.2,42.6,2018,0.44,0.47,0.22,0.38,0.38,0.43,0.01,0.01,0.07
567,University of Salento,19025,0.38,0.01,41.49,20.1,11.8,62.4,36.6,26.6,2018,0.44,0.22,0.12,0.62,0.37,0.27,0.01,0.04,0.01
568,University of Sassari,12194,0.2,0.01,41.47,20.9,13.1,61.0,34.1,35.8,2018,0.44,0.23,0.13,0.61,0.34,0.36,0.01,0.02,0.01
569,Sejong University,11884,0.16,0.06,41.45,25.5,18.5,50.2,35.0,33.2,2018,0.44,0.28,0.19,0.5,0.35,0.33,0.01,0.02,0.07
570,Shandong University,45900,0.15,0.05,41.43,35.4,30.9,29.5,69.7,22.7,2018,0.44,0.39,0.31,0.3,0.7,0.23,0.03,0.02,0.06
571,Université de Sherbrooke,14373,0.12,0.08,41.41,29.0,13.2,51.3,33.4,57.2,2018,0.44,0.32,0.13,0.51,0.33,0.57,0.01,0.01,0.1
572,"Soochow University, China",45109,0.16,0.05,41.39,21.1,17.7,61.6,68.4,22.5,2018,0.44,0.23,0.18,0.62,0.68,0.23,0.02,0.02,0.06
573,South China University of Technology,42076,0.16,0.02,41.37,22.5,24.1,48.3,65.9,22.5,2018,0.44,0.25,0.24,0.48,0.66,0.23,0.02,0.02,0.02
574,University of South Dakota,15624,0.32,0.03,41.35,30.9,14.0,56.4,33.6,24.1,2018,0.44,0.34,0.14,0.56,0.34,0.24,0.01,0.04,0.04
575,Southeast University,32464,0.12,0.05,41.33,29.7,32.9,33.2,92.7,21.7,2018,0.44,0.33,0.33,0.33,0.93,0.22,0.02,0.01,0.06
576,University of Split,20817,0.31,0.01,41.31,16.8,12.5,60.3,33.5,41.7,2018,0.44,0.19,0.13,0.6,0.34,0.42,0.01,0.04,0.01
577,Stevens Institute of Technology,5636,0.16,0.35,41.29,20.6,16.2,59.5,33.2,64.2,2018,0.44,0.23,0.16,0.6,0.33,0.64,0.0,0.02,0.42
578,University of the Sunshine Coast,8202,0.28,0.16,41.27,17.1,20.9,46.5,34.4,63.3,2018,0.44,0.19,0.21,0.46,0.34,0.63,0.0,0.03,0.19
579,Tampere University of Technology,5490,0.2,0.08,41.25,25.4,15.9,54.2,80.2,51.0,2018,0.44,0.28,0.16,0.54,0.8,0.51,0.0,0.02,0.1
580,University of Texas at Arlington,26325,0.25,0.14,41.23,20.8,16.4,51.5,37.7,41.3,2018,0.44,0.23,0.16,0.52,0.38,0.41,0.01,0.03,0.17
581,Texas Tech University,32486,0.22,0.09,41.22,31.0,18.4,39.5,33.1,42.5,2018,0.44,0.34,0.18,0.4,0.33,0.43,0.02,0.03,0.11
582,Tianjin University,30513,0.12,0.01,41.2,36.9,32.8,28.5,97.1,18.8,2018,0.44,0.41,0.33,0.28,0.97,0.19,0.02,0.01,0.01
583,Tokyo Metropolitan University,9263,0.1,0.04,41.18,22.7,13.3,57.8,34.0,24.8,2018,0.44,0.25,0.13,0.58,0.34,0.25,0.01,0.01,0.05
584,University of Toledo,18525,0.16,0.1,41.16,32.7,13.9,42.9,42.9,41.9,2018,0.44,0.36,0.14,0.43,0.43,0.42,0.01,0.02,0.12
585,Universiti Tunku Abdul Rahman (UTAR),18642,0.17,0.01,41.14,15.4,7.8,71.3,32.5,30.8,2018,0.44,0.17,0.08,0.71,0.32,0.31,0.01,0.02,0.01
586,University of Ulsan,13689,0.13,0.03,41.12,20.1,20.3,59.4,56.2,20.7,2018,0.44,0.22,0.2,0.59,0.56,0.21,0.01,0.02,0.04
587,Ulster University,18550,0.15,0.08,41.1,21.0,15.6,50.6,33.0,72.0,2018,0.44,0.23,0.16,0.51,0.33,0.72,0.01,0.02,0.1
588,United Arab Emirates University,7492,0.09,0.26,41.08,22.9,16.9,49.1,38.4,95.1,2018,0.44,0.25,0.17,0.49,0.38,0.95,0.0,0.01,0.31
589,University of Valencia,48725,0.15,0.09,41.06,21.9,18.4,56.2,34.4,42.2,2018,0.44,0.24,0.18,0.56,0.34,0.42,0.03,0.02,0.11
590,University of Warsaw,50026,0.14,0.09,41.04,25.9,18.3,47.1,32.4,44.6,2018,0.44,0.29,0.18,0.47,0.32,0.45,0.03,0.02,0.11
591,University of the West of Scotland,11160,0.2,0.13,41.02,14.9,10.9,68.2,32.4,61.4,2018,0.43,0.17,0.11,0.68,0.32,0.62,0.01,0.02,0.15
592,Xi’an Jiaotong University,32199,0.11,0.04,41.0,32.7,26.2,35.0,56.0,35.8,2018,0.43,0.36,0.26,0.35,0.56,0.36,0.02,0.01,0.05
593,University of the Aegean,12264,0.38,0.01,40.98,17.7,16.4,41.3,32.4,35.4,2018,0.43,0.2,0.16,0.41,0.32,0.35,0.01,0.04,0.01
594,AGH University of Science and Technology,32930,0.15,0.02,40.96,18.6,12.3,35.6,35.7,20.3,2018,0.43,0.21,0.12,0.36,0.36,0.2,0.02,0.02,0.02
595,The University of Aizu,1228,0.12,0.03,40.94,19.4,10.0,42.7,34.8,67.5,2018,0.43,0.21,0.1,0.43,0.35,0.68,0.0,0.01,0.04
596,University of Alcalá,18023,0.13,0.21,40.93,20.4,12.2,45.9,40.5,59.8,2018,0.43,0.23,0.12,0.46,0.4,0.6,0.01,0.02,0.25
597,University of Algarve,7643,0.12,0.11,40.91,19.5,11.2,42.3,33.2,56.9,2018,0.43,0.22,0.11,0.42,0.33,0.57,0.0,0.01,0.13
598,Aligarh Muslim University,17732,0.15,0.02,40.89,29.9,10.1,33.1,31.7,23.9,2018,0.43,0.33,0.1,0.33,0.32,0.24,0.01,0.02,0.02
599,American University in Cairo,6093,0.12,0.05,40.87,23.3,18.0,24.7,32.5,68.3,2018,0.43,0.26,0.18,0.25,0.32,0.68,0.0,0.01,0.06
600,American University of Sharjah,5778,0.15,0.84,40.85,15.5,12.5,22.7,35.4,96.2,2018,0.43,0.17,0.13,0.23,0.35,0.96,0.0,0.02,1.0
601,Amirkabir University of Technology,12815,0.23,0.01,40.83,27.4,27.2,35.3,74.4,16.8,2018,0.43,0.3,0.27,0.35,0.74,0.17,0.01,0.03,0.01
602,"University of the Andes, Colombia",16664,0.15,0.02,40.81,21.1,15.0,49.4,39.9,53.2,2018,0.43,0.23,0.15,0.49,0.4,0.53,0.01,0.02,0.02
603,Atılım University,7100,0.16,0.05,40.79,16.1,7.5,60.0,33.3,34.6,2018,0.43,0.18,0.08,0.6,0.33,0.35,0.0,0.02,0.06
604,Auburn University,23186,0.18,0.05,40.77,31.8,20.2,30.9,38.9,33.2,2018,0.43,0.35,0.2,0.31,0.39,0.33,0.01,0.02,0.06
605,Babeş-Bolyai University,37961,0.24,0.02,40.75,24.8,11.3,32.9,32.2,40.8,2018,0.43,0.27,0.11,0.33,0.32,0.41,0.02,0.03,0.02
606,Banaras Hindu University,24399,0.19,0.02,40.74,24.8,15.5,26.4,31.7,16.0,2018,0.43,0.27,0.16,0.26,0.32,0.16,0.01,0.02,0.02
607,University of the Basque Country,44028,0.15,0.06,40.72,21.0,14.8,51.4,34.8,40.8,2018,0.43,0.23,0.15,0.51,0.35,0.41,0.02,0.02,0.07
608,Baylor University,16736,0.17,0.05,40.7,30.7,16.7,39.2,33.1,27.1,2018,0.43,0.34,0.17,0.39,0.33,0.27,0.01,0.02,0.06
609,University of Bedfordshire,11365,0.19,0.32,40.68,17.6,12.0,24.5,32.0,71.8,2018,0.43,0.19,0.12,0.24,0.32,0.72,0.01,0.02,0.38
610,Beihang University,28884,0.14,0.06,40.66,27.1,30.6,21.0,99.1,24.2,2018,0.43,0.3,0.31,0.21,0.99,0.24,0.02,0.02,0.07
611,Beijing Institute of Technology,28174,0.13,0.07,40.64,29.2,28.5,16.5,93.9,22.1,2018,0.43,0.32,0.29,0.16,0.94,0.22,0.02,0.02,0.08
612,University of Beira Interior,6925,0.16,0.08,40.62,20.0,15.0,48.7,32.0,41.8,2018,0.43,0.22,0.15,0.49,0.32,0.42,0.0,0.02,0.1
613,Ben-Gurion University of the Negev,16568,0.2,0.03,40.6,24.6,26.4,34.7,42.7,35.5,2018,0.43,0.27,0.27,0.35,0.43,0.36,0.01,0.02,0.04
614,Beni-Suef University,69962,0.32,0.01,40.59,18.4,6.4,63.2,31.8,43.3,2018,0.43,0.2,0.06,0.63,0.32,0.43,0.04,0.04,0.01
615,Bournemouth University,12300,0.17,0.19,40.57,18.1,15.7,40.9,32.1,77.0,2018,0.43,0.2,0.16,0.41,0.32,0.77,0.01,0.02,0.23
616,University of Bradford,9635,0.17,0.3,40.55,19.2,14.5,26.7,34.6,81.4,2018,0.43,0.21,0.15,0.27,0.35,0.82,0.01,0.02,0.36
617,University of Brighton,16665,0.18,0.22,40.53,18.2,12.5,39.3,32.7,69.6,2018,0.43,0.2,0.13,0.39,0.33,0.7,0.01,0.02,0.26
618,University of Cagliari,29645,0.33,0.02,40.51,20.5,6.1,62.6,34.4,36.0,2018,0.43,0.23,0.06,0.63,0.34,0.36,0.02,0.04,0.02
619,Capital Medical University,12488,0.07,0.04,40.49,26.4,18.9,19.0,32.4,20.5,2018,0.43,0.29,0.19,0.19,0.32,0.21,0.01,0.01,0.05
620,Carlos III University of Madrid,16429,0.11,0.14,40.48,24.6,15.3,33.6,36.3,56.8,2018,0.43,0.27,0.15,0.34,0.36,0.57,0.01,0.01,0.17
621,University of Central Lancashire,16500,0.16,0.18,40.46,17.2,12.5,35.3,32.2,59.3,2018,0.43,0.19,0.13,0.35,0.32,0.59,0.01,0.02,0.21
622,Central South University,55707,0.17,0.01,40.44,23.6,23.7,26.8,68.4,16.6,2018,0.43,0.26,0.24,0.27,0.68,0.17,0.03,0.02,0.01
623,Chang Gung University,7540,0.12,0.02,40.42,22.1,25.5,29.9,41.7,19.1,2018,0.43,0.24,0.26,0.3,0.42,0.19,0.0,0.01,0.02
624,"University of Chemistry and Technology, Prague",4210,0.1,0.2,40.4,24.8,13.8,20.9,39.2,49.4,2018,0.43,0.27,0.14,0.21,0.39,0.49,0.0,0.01,0.24
625,Chiba University,14002,0.1,0.05,40.38,27.6,17.7,32.1,52.5,24.2,2018,0.43,0.31,0.18,0.32,0.52,0.24,0.01,0.01,0.06
626,University of Chile,38848,0.17,0.05,40.37,24.4,19.0,34.3,31.8,49.1,2018,0.43,0.27,0.19,0.34,0.32,0.49,0.02,0.02,0.06
627,China Agricultural University,18725,0.11,0.02,40.35,33.3,23.1,34.7,45.2,20.6,2018,0.43,0.37,0.23,0.35,0.45,0.21,0.01,0.01,0.02
628,"China University of Geosciences, Beijing",17840,0.18,0.01,40.33,27.7,14.5,41.8,50.7,20.6,2018,0.43,0.31,0.15,0.42,0.51,0.21,0.01,0.02,0.01
629,"China University of Geosciences, Wuhan",30585,0.2,0.03,40.31,21.6,15.2,33.5,48.0,21.8,2018,0.43,0.24,0.15,0.34,0.48,0.22,0.02,0.02,0.04
630,Chonnam National University,23984,0.14,0.03,40.29,20.8,14.5,31.1,36.9,24.1,2018,0.43,0.23,0.15,0.31,0.37,0.24,0.01,0.02,0.04
631,Chulalongkorn University,38734,0.15,0.03,40.28,27.0,14.9,18.4,73.3,34.8,2018,0.43,0.3,0.15,0.18,0.73,0.35,0.02,0.02,0.04
632,Comenius University in Bratislava,22857,0.11,0.11,40.26,22.6,11.9,25.3,31.8,49.1,2018,0.43,0.25,0.12,0.25,0.32,0.49,0.01,0.01,0.13
633,COMSATS University Islamabad,30126,0.1,0.0,40.24,17.5,7.4,56.8,31.8,44.3,2018,0.43,0.19,0.07,0.57,0.32,0.44,0.02,0.01,0.0
634,Coventry University,22735,0.14,0.45,40.22,18.6,10.1,28.7,32.3,82.0,2018,0.43,0.21,0.1,0.29,0.32,0.82,0.01,0.02,0.54
635,Czech Technical University in Prague,21266,0.13,0.16,40.2,20.2,17.3,28.5,39.3,45.3,2018,0.43,0.22,0.17,0.28,0.39,0.45,0.01,0.02,0.19
636,Dalian University of Technology,38678,0.17,0.02,40.19,23.3,21.3,32.6,82.9,23.1,2018,0.43,0.26,0.21,0.33,0.83,0.23,0.02,0.02,0.02
637,University of Dayton,10502,0.15,0.15,40.17,30.2,15.1,22.3,37.8,33.0,2018,0.43,0.33,0.15,0.22,0.38,0.33,0.01,0.02,0.18
638,University of Delhi,22107,0.23,0.01,40.15,40.2,17.6,23.1,31.9,18.4,2018,0.43,0.45,0.18,0.23,0.32,0.18,0.01,0.03,0.01
639,De Montfort University,15880,0.19,0.25,40.13,18.9,13.6,31.9,31.9,65.5,2018,0.43,0.21,0.14,0.32,0.32,0.66,0.01,0.02,0.3
640,Dublin Institute of Technology,14544,0.2,0.26,40.11,17.0,10.7,34.6,33.5,77.5,2018,0.43,0.19,0.11,0.35,0.34,0.78,0.01,0.02,0.31
641,East China University of Science and Technology,24207,0.17,0.06,40.1,20.9,17.2,45.9,83.8,30.6,2018,0.43,0.23,0.17,0.46,0.84,0.31,0.01,0.02,0.07
642,Eastern Mediterranean University,19069,0.32,0.84,40.08,18.0,16.3,36.1,79.5,80.9,2018,0.43,0.2,0.16,0.36,0.8,0.81,0.01,0.04,1.0
643,University of East London,11855,0.2,0.33,40.06,22.4,13.1,18.2,31.8,77.3,2018,0.42,0.25,0.13,0.18,0.32,0.77,0.01,0.02,0.39
644,École Centrale de Lyon,1871,0.15,0.22,40.04,29.2,15.0,33.9,71.4,61.9,2018,0.42,0.32,0.15,0.34,0.71,0.62,0.0,0.02,0.26
645,École normale supérieure Paris-Saclay,1631,0.1,0.15,40.03,31.3,10.6,42.2,45.0,55.3,2018,0.42,0.35,0.11,0.42,0.45,0.55,0.0,0.01,0.18
646,Edinburgh Napier University,10955,0.2,0.32,40.01,17.0,10.9,30.4,34.2,77.1,2018,0.42,0.19,0.11,0.3,0.34,0.77,0.01,0.02,0.38
